is_simulcast,episode_count,audio_locales,title,keywords,subtitle_locales,description,content_provider,is_dubbed,series_launch_year,is_mature,is_subbed,id,season_count,maturity_ratings,average,total,1s_displayed,1s_unit,1s_percentage,2s_displayed,2s_unit,2s_percentage,3s_displayed,3s_unit,3s_percentage,4s_displayed,4s_unit,4s_percentage,5s_displayed,5s_unit,5s_percentage,season_tags
False,12,"en-US, ja-JP, hi-IN",Chainsaw Man,"deutsche synchro, action, supernatural, shonen","ru-RU, fr-FR, it-IT, es-419, pt-BR, ar-SA, en-US, es-ES, de-DE","Denji is a young boy who works as a Devil Hunter with the “Chainsaw Devil” Pochita.
One day, as he was living his miserable life trying to pay off the debt he inherited from his parents, he got betrayed and killed. As he was losing his consciousness, he made a deal with Pochita, and got resurrected as the “Chainsaw Man”: the owner of the Devil’s heart.",MAPPA,True,2022,False,True,GVDHX8QNW,1,TV-14,4.9,264702,2.5,K,1,872,,1,2.2,K,1,8.5,K,4,250.6,K,95,fall-2022
True,13,ja-JP,The tale of outcasts,"fantasy, drama","it-IT, fr-FR, pt-BR, de-DE, es-ES, ar-SA, ru-RU, en-US, es-419","In Victorian England, the young orphan Wisteria begs for scraps. 
Able to see through demons’ disguises, she befriends the immortal Marbas, lonely after centuries of solitude. He finds kinship with the human girl, even while evading the brutal Sword Cross Knights—including Wisteria’s brother. Is it possible for two souls so different to find happiness together, and what price must they pay?",Ashi Productions,False,2023,False,True,GVDHX8QZX,1,TV-14,4.6,4144,113,,3,83,,3,210,,6,482,,12,3.3,K,79,winter-2023
False,12,ja-JP,Deaimon: Recipe for Happiness,slice of life,"pt-BR, es-ES, ru-RU, fr-FR, it-IT, de-DE, ar-SA, en-US, es-419","Upon hearing that his father has been hospitalized, Nagomu—the prodigal son of a family owning a sweet shop in Kyoto—returns home after 10 years to take over the family business. Nagomu is eager to do it, but he’s instead asked to be a father figure to Itsuka, a girl who started working at the shop while he was gone and whom everyone now calls the successor.",Kadokawa Pictures Inc.,False,2022,False,True,GVDHX8Z77,1,TV-14,4.7,3588,47,,2,23,,1,121,,4,453,,13,2.9,K,83,spring-2022
False,1,en-US,Mass Effect,"sci-fi, action, adventure",,"Mass Effect: Paragon Lost, the prequel to best-selling Mass Effect 3, follows the early career of Alliance Marine, James Vega, as he leads an elite Special Forces squad into battle against mysterious aliens known as The Collectors. Stationed in a remote star system, Vega and his troops must stop the insectoid warriors determined to collect the human population for unknown purposes.",Electronic Arts Inc,True,2022,False,False,GW4HM750E,1,TV-14,3.8,198,27,,14,15,,8,24,,13,34,,18,98,,50,
False,2,"pt-BR, ja-JP, en-US, es-419",The Prince of Tennis II Hyotei vs. Rikkai Game of Future,"sports, action, shonen, studio kai","de-DE, en-US, fr-FR","Atobe invites Rikkai to play against Hyotei in an exhibition match. For the third years, this will be their last chance to play with their underclassmen before they graduate.",ADK,True,2023,False,True,GW4HM751M,1,TV-14,4.2,89,14,,16,0,,0,2,,3,7,,8,66,,75,
False,1,"ja-JP, en-US",Gintama: The Very Final,comedy,en-US,,Shout! Factory,True,2023,False,True,GW4HM755M,1,TV-14,4.8,395,8,,3,3,,1,6,,2,11,,3,367,,93,
False,13,"ja-JP, en-US",Gekidol,"sci-fi, drama","pt-BR, fr-FR, en-US, es-419, de-DE","Five years after a mystifying disaster decimates cities across the globe, Seria Morino receives an invitation from a mysterious woman to join Alice in Theater, a small stage troupe that takes it upon themselves to brighten the world through their performances using 3D hologram technology. As Seria settles in, she begins to uncover unexpected truths about herself and the world around her...","Happinet Co., Ltd.",True,2022,False,True,GW4HM758E,1,TV-14,3.5,88,12,,14,10,,12,20,,23,10,,12,36,,41,
True,12,"en-US, ja-JP",The Ice Guy and His Cool Female Colleague,"romance, supernatural, zero-g","en-US, ru-RU, es-419, de-DE, pt-BR, it-IT, ar-SA, es-ES, fr-FR","For Himuro, being a descendant of a snow spirit is tough at the workplace when your emotions can lead to snow blasts with snowmen and igloos. Any emotionally charged incident with coworkers can trigger it—conflict, fun, and in this case, romance. And with his lovely and calm coworker Fuyutsuki, he gets more frozen, literally. Get ready for a snow-white office romance that blows in like a blizzard.",ABC Asahi,True,2023,False,True,GW4HM75NP,1,TV-14,4.7,18148,270,,2,236,,2,649,,4,1.9,K,11,15.1,K,84,winter-2023
True,12,ja-JP,NIJIYON ANIMATION,music,"ar-SA, es-419, pt-BR, es-ES, fr-FR, it-IT, ru-RU, de-DE, en-US","Nijigasaki High School Idol Club is on the verge of being disbanded! It’s up to the club’s 13 members to come together to stop this. Based on the spinoff to Love Live! Nijigasaki High School Idol Club comes a slice of life anime following 13 Nijigasaki girls’ cute lives filled with drama, suspense, and excitement!",Bandai Visual,False,2023,False,True,GW4HM75PP,1,TV-14,4.2,526,65,,13,13,,3,33,,7,62,,12,353,,68,winter-2023
False,12,"en-US, ja-JP",I've Been Killing Slimes For 300 Years And Maxed Out My Level,"fantasy, slice of life, deutsche synchro","es-ES, pt-BR, fr-FR, es-419, it-IT, de-DE, en-US, ru-RU, ar-SA","After dying of overwork in the real world, I’m reincarnated as an immortal witch, and I spend 300 years enjoying a relaxing life. At some point, though, I end up at level 99! All those years spent killing slimes to make the money to pay the bills gave me a ton of experience points. Rumors of the level 99 witch spread, and soon I’m up to my ears in curious adventurers, duelist dragons, and even a monster girl calling me her mom!
I’ve never been on an adventure, but I’m the strongest in the world… What’s going to happen to my relaxing life?!",Showgate,True,2021,False,True,GW4HM79VM,1,TV-14,4.5,18372,439,,3,409,,3,1.2,K,7,3,K,17,13.2,K,73,spring-2021
False,7,ja-JP,BanG Dream! Movies,music,"es-419, de-DE, it-IT, fr-FR, es-ES, en-US, pt-BR",,"Bushiroad, Inc.",False,2022,False,True,GW4HM7G1X,4,TV-14,4.7,303,15,,5,2,,1,9,,3,12,,4,265,,88,
False,13,"en-US, ja-JP, es-419, pt-BR",Sasaki and Miyano,"slice of life, drama","es-419, it-IT, ru-RU, es-ES, fr-FR, de-DE, en-US, pt-BR","Miyano’s world of Boys’ Love manga turns to reality when chance leads him to Sasaki. Now, Sasaki wants to spend every opportunity with him.",Kadokawa Pictures Inc.,True,2022,False,True,GW4HM7GNK,1,TV-14,4.9,18109,229,,2,39,,1,134,,1,685,,4,17,K,94,
False,12,"ja-JP, en-US",Girls' Frontline,action,"es-419, fr-FR, de-DE, pt-BR, ar-SA, en-US","Humanity survives with the help of androids known as Dolls. Built to serve, some fight in wars as Tactical Dolls or T-Dolls. Now, an elite team of T-Dolls and their newly assigned human commander M4A1 are sent to face a new rogue threat, Sangvis Ferri.",Warner Japan,True,2022,False,True,GW4HM7GQX,1,TV-14,4.3,657,36,,6,26,,4,60,,10,116,,18,419,,64,
False,13,"es-419, pt-BR, ja-JP, en-US",WONDER EGG PRIORITY,"drama, thriller, fantasy, supernatural","en-US, es-ES, pt-BR, fr-FR, ar-SA, de-DE, ru-RU, es-419, it-IT","This is the story of Ai, an introverted girl whose fate is forever changed when she acquires a mysterious “Wonder Egg” from a deserted arcade. That night, her dreams blend into reality, and as other girls obtain their own Wonder Eggs, Ai discovers new friends—and the magic within herself.",Aniplex of America,True,2022,False,True,GXJHM372Z,1,TV-14,4.5,7360,223,,4,167,,3,499,,7,1.5,K,20,5,K,68,
False,9,en-US,FreakAngels,"sci-fi, fantasy, action, drama","en-US, es-419, de-DE, fr-FR, it-IT, pt-BR, ru-RU, es-ES","Welcome to Whitechapel: last bastion of humanity. Six years ago, the world “ended” in a single, apocalyptic event, trapping Great Britain behind a mysterious dome of purple energy. London’s last neighborhood has persevered thanks to the protection of the “FreakAngels” — a small group of psychically-powered twenty-three-year-olds. Their fragile peace becomes threatened, however, when an exiled friend returns, exposing past conspiracies and new conflicts within their fractured, makeshift family. Can Whitechapel survive?",Crunchyroll Studios,True,2022,False,False,GXJHM378Z,1,TV-14,3.1,1012,317,,32,64,,7,127,,13,164,,17,340,,34,winter-2022
False,2,"ja-JP, en-US",Fate/Grand Carnival,"comedy, fantasy","pt-BR, es-419, fr-FR, en-US, de-DE, es-ES","The First Singularity Party
As more and more Servants join Chaldea, maintaining resources for so many is becoming a problem. And so, a cruel order has been given...

The Second Singularity Party
Jeanne d’Arc Alter needs a serious amount of QP because of reasons, so she heads to the Kabukicho Singularity, the glittering gem of the nightlife scene, where she begins working at CLUB M. There, she hopes to become the best in town! However, she must first contend with a slew of troublesome customers, as well as the Four Elite hosts.

The Third Singularity Party
""The Security Organization for the Preservation of Humanity, Fenis Chaldea.""
Here, a large number of Servants gather, proudly spending their days under the command of their Master.

However, the Servants face a secret problem...
They are divided by a sense of inequality.

Longer waits between deployment, levels never being raised...
Reality hits the Servants hard, and frustrations gradually build up.

In order to correct such disparities, one Servant steps up...

The Fourth Singularity Party, MAX Bond Channel
""I feel like Master's been more cold to me recently.""

Ereshkigal feels some distance building between herself and Master. In order to increase her appeal, Dumuzid suggests something out of the ordinary: to use a video sharing platform called ""ServantTube""!

Will Ereshkigal become a famous streamer and grab Master's attention?",Aniplex of America,True,2022,False,True,GXJHM397N,1,TV-14,4.7,1140,39,,4,13,,2,25,,3,68,,6,995,,88,
False,12,"en-US, ru-RU, ja-JP",Stars Align,"sports, drama, yuuichi takahashi","de-DE, es-419, fr-FR, pt-BR, en-US","Toma Shinjo has one mission: save his school’s tennis team. And his only hope rests on the talent of Maki Katsuragi, who’s reluctant to part from his studies.  This will be the team’s last summer together unless they convince Maki to step on the court!",TBS,True,2022,False,True,GXJHM3983,1,TV-14,4.8,1701,23,,2,4,,1,49,,3,172,,11,1.5,K,86,
False,12,"en-US, ja-JP","If My Favorite Pop Idol Made It to the Budokan, I Would Die","music, comedy","pt-BR, es-419, fr-FR, de-DE, en-US","Passionate music-lover Eripiyo only wants to see her favorite underground pop group, ChamJam, make it to the big stage at Budokan. Because they’ve enriched her life by their very existence, Eri is willing to dedicate everything she has to see this dream fulfilled – even her health. At their last performance she got a crazy nosebleed. Hey, no one said being a super-fan was easy!",TBS,True,2022,False,True,GXJHM39E9,1,TV-14,4.6,472,13,,3,13,,3,21,,5,59,,13,366,,78,
False,24,"ja-JP, fr-FR, en-US, pt-BR, de-DE, es-419, hi-IN",A Couple of Cuckoos,"deutsche synchro, romance, comedy, synergysp, yoshiyuki shirahata","en-US, it-IT, ru-RU, es-419, pt-BR, fr-FR, ar-SA, de-DE, es-ES","On the way to meet his birth parents, super-student Nagi meets brash Erika, who needs a quick favor. Pose as her boyfriend at dinner so she can avoid an arranged marriage. But things get tricky once they realize they’re heading to the same spot, and her parents still want them wed. How does he ask out his school crush, keep his grades up, and hide his pending nuptials? No one said love was easy!",Kadokawa Pictures Inc.,True,2022,False,True,GXJHM39MP,1,TV-14,4.5,24688,785,,4,567,,3,1.5,K,7,3.8,K,16,18,K,73,"spring-2022, summer-2022"
False,12,"ja-JP, en-US",TAMAYOMI: The Baseball Girls,sports,"es-419, fr-FR, de-DE, en-US, pt-BR, hi-IN, ar-SA","Even with her “miracle ball,” junior high student Yomi Takeda’s pitching career ended in heartbreak. When she reunites with childhood friend Tamaki Yamazaki in high school, the only person who could catch her signature pitch, it rekindles her passion to play. To fulfill the promise made to each other as kids, she’s eager to step up to the plate again.",ABC Asahi,True,2022,False,True,GXJHM39XE,1,TV-14,4.3,591,40,,7,19,,4,50,,9,117,,20,365,,62,
True,7,"ja-JP, en-US","Liar, Liar","romance, comedy, satoru ono","en-US, ar-SA, de-DE, es-ES, it-IT, ru-RU, hi-IN, fr-FR, pt-BR, es-419","A mind game of lies and deceit begins! At Academy Island, students battle in Games to win stars, hoping to earn the prestigious title “Seven Star.” Sarasa is last year’s champion and is on track to win again until Hiroto, a new transfer student, hits the scene. Surprisingly, Hiroto defeats her by sheer luck! Now, he must use bluffs and trickery to stay on top.",CyberAgent,True,2023,False,True,GXJHM3G34,1,TV-14,4.5,3368,160,,5,94,,3,171,,6,362,,11,2.6,K,77,summer-2023
False,35,"ja-JP, en-US",ORGUSS,"sci-fi, adventure, action, tokyo movie shinsha, yasumi mikamoto","es-ES, de-DE, en-US, es-419, pt-BR, ru-RU, fr-FR","In the year 2026, ace fighter pilot Kei Katuragi is transported to a dystopian future when the space/time oscillation bomb detonates during a failed mission. As the militant group called Chilam seek to hunt him down in an unfamiliar land, Kei must fight his way back to the past aboard his mecha Orguss along with some help from a mystical band of gypsies called Emaan.","TMS Entertainment Co., Ltd.",True,2023,False,True,GXJHM3G47,1,TV-14,4.2,101,10,,10,5,,5,6,,6,15,,15,65,,65,
True,7,"ja-JP, en-US",AYAKA,"supernatural, fantasy, drama","fr-FR, es-ES, ar-SA, ru-RU, it-IT, en-US, pt-BR, de-DE, hi-IN, es-419","As an orphan, Yukito Yanagi’s life is filled with questions, but that all changed when he meets his father’s disciple who takes him to his birthplace on Ayaka. A strange island filled with legends of dragons and mysterious beings. But there’s more to this trip than a reunion—the harmony of Ayaka is on the brink of collapsing into chaos. Can Yukito prevent this catastrophe?",King Record Company Limited ,True,2023,False,True,GXJHM3GQ7,1,TV-14,4.3,2219,154,,7,71,,4,172,,8,296,,14,1.5,K,69,summer-2023
True,56,"ja-JP, en-US",CARDFIGHT!! VANGUARD overDress,"action, fantasy","de-DE, ar-SA, es-419, es-ES, en-US, pt-BR, ru-RU, it-IT, fr-FR","Third-year middle school student Yu-yu Kondo lives in Kanazawa city of the country of Kaga.
Being unable to reject requests, Yu-yu often gets caught up in his sister's hobbies.

When Yu-yu could no longer bear it and ran away from home, he was saved by Megumi Okura. Megumi invites Yu-yu to the Night Amusement Park ""Wonder Hill"" where her friends gather.

The amusement park is where many youths of the Vanguard-centric group ""Team Blackout"" gather.

And this is how Yu-yu encounters Vanguard and was drawn in by the appeal of Vanguard and the world and friends he had never seen before.","Bushiroad, Inc.",True,2022,False,True,GXJHM3NJ5,4,TV-14,3.6,1168,252,,22,66,,6,114,,10,152,,14,584,,50,"spring-2021, fall-2021, summer-2022, winter-2023, summer-2023"
False,13,"ja-JP, en-US","Higehiro: After Being Rejected, I Shaved and Took in a High School Runaway",drama,"it-IT, pt-BR, es-ES, fr-FR, es-419, ru-RU, en-US, de-DE","On his way home from drinking his sorrows away after being rejected by his crush, the 26 year old salaryman, Yoshida, finds a high school girl named Sayu sitting on the side of the road. Yoshida is completely drunk out of his mind and ends up letting Sayu stay at his place overnight. 

Not having the heart to put Sayu out on the streets since she ran away from home, Yoshida allows her to stay at his place... 
And so began the awkward, irritable, and slightly heartwarming relationship between a runaway high school girl and a salaryman living together.",Showgate,True,2021,False,True,GXJHM3NW5,1,TV-14,4.8,23666,460,,2,180,,1,598,,3,2.1,K,9,20.3,K,86,spring-2021
False,12,ja-JP,BOCCHI THE ROCK!,"music, slice of life","ru-RU, en-US, es-ES, de-DE, ar-SA, es-419, pt-BR, it-IT, fr-FR","Hitori Gotoh, “Bocchi-chan,” is a girl who’s so introverted and shy around people that she’d always start her conversations with “Ah...”

During her middle school years, she started playing the guitar, wanting to join a band because she thought it could be an opportunity for even someone shy like her to also shine. But because she had no friends, she ended up practicing guitar for six hours every day all by herself.

After becoming a skilled guitar player, she uploaded videos of herself playing the guitar to the internet under the name “Guitar Hero” and fantasized about performing at her school’s cultural festival concert. But not only could she not find any bandmates, before she knew it, she was in high school and still wasn’t able to make a single friend!

She was really close to becoming a shut-in, but one day, Nijika Ijichi, the drummer in Kessoku Band, reached out to her. And because of that, her everyday life started to change little by little...",Aniplex of America,False,2022,False,True,GXJHM3P19,1,TV-14,4.9,31883,189,,1,46,,1,168,,1,856,,3,30.6,K,97,fall-2022
False,50,"ja-JP, en-US",Mobile Suit Zeta Gundam,"sci-fi, action, drama","fr-FR, en-US","A mysterious mobile suit infiltrates the space colony known as Gryps, headquarters of the dreaded Titans. Its pilot is Char Aznable, the infamous Red Comet, who now fights for the rebel AEUG group under the alias Quattro Bajeena. After confirming that the Titans are developing a new Gundam mobile suit, Char rejoins his teammates at the civilian colony Green Noa 1, where more of the new Gundams are being tested, and signals the AEUG flagship to begin its attack.",Sunrise,True,2023,False,True,GXJHM3P5W,1,TV-14,4.7,403,15,,4,4,,1,15,,4,25,,7,344,,86,
True,12,"es-419, ja-JP, pt-BR, en-US, ru-RU, fr-FR, de-DE",TRIGUN STAMPEDE,"action, adventure, drama, sci-fi, deutsche synchro","ru-RU, hi-IN, de-DE, ar-SA, es-419, it-IT, fr-FR, es-ES, pt-BR, en-US","Vash the Stampede’s a joyful gunslinging pacifist, so why does he have a $$6 million bounty on his head? That’s what’s puzzling rookie reporter Meryl Stryfe and her jaded veteran partner when looking into the vigilante only to find someone who hates blood. But their investigation turns out to uncover something heinous—his evil twin brother, Millions Knives.",Toho,True,2023,False,True,GXJHM3PK5,1,TV-14,4.5,22178,1.6,K,8,511,,3,766,,4,1.9,K,9,17.4,K,79,winter-2023
False,13,ja-JP,Selection Project,slice of life,"es-419, fr-FR, pt-BR, de-DE, en-US","Suzune Miyama has been sick since childhood, but always used idol Akari Amasawa’s music for courage and smiles through hard times. Now in her final year of junior high, Suzune is auditioning against thousands of contestants to become one of nine chosen idols in the “Selection Project”—the exact audition competition Akari used to gain fame. Will she follow in her icon’s footsteps?",Kadokawa Pictures Inc.,False,2022,False,True,GXJHM3PQQ,1,TV-14,4.7,304,10,,4,3,,1,13,,5,28,,10,250,,83,
True,12,"ja-JP, en-US, es-419, pt-BR",A Galaxy Next Door,"romance, sci-fi","es-419, pt-BR, hi-IN, es-ES, de-DE, en-US, ar-SA, ru-RU, fr-FR, it-IT","After his father’s death, Ichiro is left to care for his siblings alone. They’re barely scraping by with only a small inheritance and his job as a manga artist, which isn’t going so great. That is until a talented and beautiful assistant is hired! Her name is Shiori, and she’s a gift from above—literally. While working late one night, her true identity is revealed and they’re instantly engaged!?",Kodansha Ltd.,True,2023,False,True,GXJHM3PZW,1,TV-14,4.7,9541,117,,2,132,,2,429,,5,1.1,K,12,7.8,K,82,spring-2023
False,20,ja-JP,The Diary of Ochibi (Motion Manga),,,"Join Ochibi-san, Nazeni, and Pankui in their daily life as the seasons pass in Mametsubu-cho.",Shift-One,False,2015,False,False,GY09G9N4Y,1,TV-14,2.9,27,9,,34,3,,12,5,,19,1,,4,9,,34,summer-2015
False,12,"ja-JP, en-US",Disgaea,"fantasy, adventure, comedy, video game, nis, demons, strategy-rpg","ar-SA, en-US","Laharl, the demon prince of the Netherworld and son of the late Lord Krichevskoy, is awakened by Flonne, the sugary-sweet angel-in-training sent to assassinate the overlord. Etna, the Prinnies, and Flonne, join the selfish, disgruntled, and perpetually hungry Laharl as he treks the deepest, darkest realms to become king of the cursed land.",ADK,True,2018,False,True,GY0XXX2P6,1,TV-14,4.0,254,28,,12,12,,5,28,,12,46,,19,140,,56,summer-2018
False,10,"en-US, ja-JP, pt-BR, es-419",The Prince of Tennis II OVA vs Genius 10,"sports, shonen, drama, action, hideyo yamamoto, 2014, 2015, manga, takeshi konomi, coming of age, shonen jump, high school","es-419, en-US, pt-BR, es-ES","Ryoma and his friends face off against their strongest opponents yet, the Genius 10!",ADK,True,2015,False,True,GY190V9ER,1,TV-14,4.6,302,16,,6,5,,2,13,,5,24,,8,244,,81,summer-2015
False,12,ja-JP,Kiitaro's yokai picture diary,"fantasy, kiitarou shounen no youkai enikki, kiitaro, comedy, supernatural, riichi kageyama, manga, demons, folklore, yokai","es-ES, de-DE, en-US, pt-BR, ar-SA, it-IT, es-419, fr-FR","Kiitaro was kicked out of the main building of his family's house and ordered to live in a separate building after he entered an off-limits storehouse. There he met the zashiki warashi Suzu, and their life together(?) began. All sorts of apparitions then began to show up there, including a fox spirit, a snow woman, and a snow girl... at times making Kiitaro and Suzu laugh, at times making trouble, and at times helping to deepen their bond. The story of Kiitaro's life with monsters that aren't scary at all begins here.",DMM Corporation,False,2016,False,True,GY195XGZR,1,TV-14,4.2,167,9,,6,13,,8,11,,7,36,,22,98,,59,fall-2016
False,9,ja-JP,"Why can't Seiya Todoin, 16-Year-Old, get a girlfriend?",naze toudouin seiya 16-sai wa kanojo ga dekinai no ka?,"en-US, es-419, pt-BR","He’s super hot! He’s got the best grades in the school! His family’s rich, and he’s great at sports! He’s the man who’s got it all, Seiya Toudoin! But there is one thing he can’t get no matter how hard he tries. Something every teenage boy needs to be truly happy. That’s right. He doesn’t have a girlfriend. He’s the ultimate unfortunate hot boy. Seiya Toudoin is 16 years old, and in this red-hot romantic comedy, his fantasies will get out of control as he goes up against some tough women in his quest to find his first girlfriend!",Yomiuri Telecasting Corporation (YTV),False,2015,False,True,GY19N1X9R,1,TV-14,2.9,53,25,,48,1,,2,4,,8,2,,4,21,,40,winter-2015
False,37,ja-JP,YuruYuri,"comedy, shoujo ai, slice of life, yuri, yuruyuri, yuru yuri, easygoing yuri, anime, crunchyroll yuruyuri, romance","pt-BR, es-419, fr-FR, en-US, es-ES","YURUYURI follows four students who decide to occupy the room of defunct tea ceremony club, dubbing it the ‘Amusment Club.’ While the Student Council does its best to eliminate this club, their endless energy, happiness and comedy will keep audiences smiling all season long!",TV TOKYO,False,2011,False,True,GY19XDNQR,3,TV-14,4.6,1896,37,,2,31,,2,110,,6,270,,15,1.4,K,77,"summer-2011, summer-2012, fall-2015"
False,5,en-US,A Talk on Titan,"director:, discussion, talk show, hajime isayama, crunchyroll, live action",,"Join your favorite Crunchyroll hosts as they break down the latest episode of Attack on Titan! Each week will feature a discussion of the most recent episode, as well as our theories on what's going to happen next.",crunchyroll,True,2018,False,False,GY1XXXPQY,1,TV-14,1.6,194,158,,82,4,,3,9,,5,2,,2,21,,11,
True,6,"ja-JP, fr-FR, en-US",The Misfit of Demon King Academy,"maou gakuin no futekigousha, fantasy, romance, adventure, shonen, 2020, light novel, shu, yoshinori shizuma, dengeki bunko, maou gakuin no futekigousha ~shojou saikyou no maou no shiso, tensei shite shison-tachi no gakkou e kayou~","it-IT, de-DE, es-419, ru-RU, es-ES, ar-SA, fr-FR, pt-BR, en-US","Anos Voldigord was a tyrannical Demon King that eradicated humans, spirits, and even the gods, but became bored of eternal warfare and reincarnated with dreams of a peaceful world. However, what awaited him in reincarnation after 2000 years were descendants who became too weak after being accustomed to peace, and all sorts of magic that deteriorated to the extreme. 
Anos enters Demon King Academy that gathers and educates those who are viewed as the reincarnation of the Demon King, but the academy could not see through his true powers and ends up branding him as a misfit.",Aniplex of America,True,2023,False,True,GY243NN0R,1,TV-14,4.7,37373,652,,2,407,,2,1.3,K,4,3.7,K,11,31.3,K,84,winter-2023
False,3,en-US,Zapuni,,,"Zapuni unites Japanese visual artists with world-renowned musicians to create works that will bring good things to children affected by disaster. Our first project has yeilded two anime-music videos created - one by UrumaDelvi with David Byrne and the other by Yutaka Yamamoto with Sigur Ros. Our goal is to raise money for charity programs like School Music Revival using the videos. Chaired by Ryuichi Sakamoto, School Music Revival supports music education for children in the Tohoku region in Japan affected by the 3.11 earthquake.",Zapuni LLC,True,2013,False,False,GY2P5MW0Y,1,TV-14,3.6,65,16,,25,4,,7,5,,8,7,,11,33,,51,
False,50,"en-US, ja-JP",Code Geass,"sci-fi, action, drama, mecha, psychological, magic, military, real robot","pt-BR, ar-SA, es-419, en-US","The year is 2017 of the Imperial calendar and parts of the world are under the control of the Holy Britannian Empire. Lelouch Lamperouge, an exiled Britannian prince, encounters a strange girl known as C.C., who gifts him with a great and terrible power. The Geass. With this powerful ability, Lelouch can get anyone to do as he wills. But the power of Geass: is it a blessing…or a curse?",Sunrise,True,2023,False,True,GY2P9ED0Y,2,TV-14,4.9,16474,157,,1,73,,1,212,,2,754,,5,15.3,K,93,summer-2017
False,26,"ja-JP, en-US",Dragonaut -THE RESONANCE-,"fantasy, sci-fi, drama, romance, mecha, dragons","fr-FR, en-US, de-DE","With an asteroid hurtling toward Earth, sexy human Dragonauts and their curvaceous dragon companions unite to create a formidable fighting force. In the middle of this race against time are Jin, a heartbroken flyboy, and Toa—a voluptuous mystery woman. If they can unlock the secrets of their connection and convince the Dragonauts to join the action, there may yet be hope for planet Earth!",GONZO,True,2017,False,True,GY2PQ04PY,1,TV-14,3.3,1931,545,,29,92,,5,240,,13,293,,16,761,,40,fall-2017
False,148,ja-JP,Hunter x Hunter,"anime, hunterxhunter, hunter x hunter, yu yu hakusho, yoshihiro togashi, gon freecss, killua zoldyck, kurapika, crunchyroll hunter x hunter, shonen, action, adventure, fantasy library:anime, comedy, drama, fantasy, supernatural, manga, tournament, super power, shonen jump","es-419, pt-BR, ru-RU, en-US, es-ES","Gon, a young boy who lives on Whale Island, dreams of becoming a Hunter like his father, who left when Gon was still young.",ntv,False,2011,False,True,GY3VKX1MR,1,TV-14,4.9,60901,741,,2,255,,1,744,,2,3.1,K,6,56.1,K,93,"fall-2011, winter-2012, spring-2012, summer-2012, fall-2012, winter-2013, spring-2013, summer-2013, fall-2013, winter-2014, spring-2014, summer-2014"
False,12,ja-JP,Straight Title Robot Anime,"anime, straight title robot anime, vocaloid, kei, mikumikudance, mmd, chokkyuu hyoudai robot anime, comedy, sci-fi, action, mecha, cgi, 2013, chokkyuu hyoudai robotto anime, future","en-US, es-419, pt-BR, es-ES","Mobile Century 8013...

More than seven millennia after the fall of the human race, the many military robots remaining on Earth still spend each day engaged in an endless war. As the battle for dominance rages between the Rebellion Federation that controls Europe and the Principality of Sin centered in Asia, three young robots stand up to put an end to the meaningless war.",Crunchyroll,False,2013,False,True,GY49G03ER,1,TV-14,2.8,89,42,,48,3,,4,8,,9,7,,8,29,,33,"winter-2013, spring-2013"
False,301,ja-JP,Folktales from Japan,"anime, folktales from japan, furusato saisei nippon no mukashi banashi, mukashi banashi, crunchyroll folktales, japanese folktales, shounen, educational, historical, nippon no mukashibanashi, adventure, comedy, fantasy, supernatural, folklore, mythology, ghosts","pt-BR, en-US, es-ES, es-419","Like in any culture, Japanese kids grow up listening to the stories repeatedly told by their
parents and grandparents. The boy born from a peach; the princess from the moon who is discovered inside a bamboo; the old man who can make a dead cherry tree blossom, etc. These short stories that teach kids to see both the dark and bright sides of life have passed traditional moral values from generation to generation.",TV TOKYO,False,2012,False,True,GY49PDGVR,2,TV-14,4.6,209,9,,5,4,,2,5,,3,32,,16,159,,77,"spring-2012, summer-2012, fall-2012, winter-2013, spring-2013, summer-2013, fall-2013, winter-2014, spring-2014, summer-2014, fall-2014, winter-2015, spring-2015, summer-2015, fall-2015, winter-2016, spring-2016, summer-2016, fall-2016, winter-2017, spring-2017, summer-2017, fall-2017, winter-2018"
False,39,ja-JP,Recorder and Randsell,"anime, recorder and randsell, recorder and backpack, rikoran, comedy, slice of life, atsushi miyagawa, atsumi miyagawa, takahiro sakurai, crunchyroll recorder and randsell, seinen, manga, gap moe, shorts","pt-BR, fr-FR, en-US, es-ES, es-419","On the surface it seems as if Atsushi is an adult, but really he's just an elementary student!  However, he is paired with a second-year high school student Atsumi, whose height is just the opposite of his. These two together create an unusual relationship and will undoubtedly instigate some comedic antics in this slice of life comedy!",Takeshobo,False,2012,False,True,GY49PE8WR,2,TV-14,4.1,607,37,,7,38,,7,70,,12,154,,26,308,,51,"winter-2012, spring-2012, summer-2013"
False,3,ja-JP,Aoi Sekai no Chushin de,"action, adventure, shonen, fantasy, manga, world war blue, anastasia shestakova, crimson, fanservice, parody, war","es-419, es-ES, pt-BR, en-US","The Ninterudo Empire and the Segua Kingdom have been locked in a war for supremacy over the land of Consume for many years. The powerful Ninterudo Empire under the leadership of Marcus, with many excellent killers possessing various special abilities, has gained the upper hand in the struggle, occupying the majority of Consume as well as the surrounding nations. The Segua Kingdom has been left with no plausible option but to fight defensively... until the arrival of Gear drastically turns the tides.",S-wood,False,2012,True,True,GY49PZ78R,1,TV-MA,3.7,615,107,,18,34,,6,65,,11,109,,18,300,,49,"fall-2012, winter-2013, spring-2013"
